3.0481762678391533e-06, -9.583583278072183e-07, 0.031000424176454544, 0
4.5246892113937065e-05, -3.2298354199156165e-05, 0.031006384640932083, 0
9.938242146745324e-05, 3.1913928978610784e-05, 0.03254145756363869, 0
-0.00010017874592449516, -2.588476854725741e-05, 0.03258106857538223, 0
-2.230174868600443e-05, -4.3263637053314596e-05, 0.0312587171792984, 0
-4.6265624405350536e-05, -0.00046722355182282627, 0.03123057633638382, 0
-1.8475320757715963e-05, -0.0004968952853232622, 0.031208178028464317, 0
-7.661327254027128e-05, -0.000196031789528206, 0.031494490802288055, 0
-0.0001502722589066252, -0.0001234634401043877, 0.03149199113249779, 0
-0.00025388007634319365, -0.0003555835282895714, 0.031300753355026245, 0
-1.9348461137269624e-05, -0.00011080237163696438, 0.03128340467810631, 0
3.57384342350997e-05, -0.00011259482562309131, 0.031565818935632706, 0
-0.0004625135043170303, -0.0001099216315196827, 0.031593985855579376, 0
-0.0002891627955250442, -0.0002084918669424951, 0.030503392219543457, 0
-0.0002854109334293753, -0.0004562097601592541, 0.030407845973968506, 0
-0.0002746391110122204, 0.00025474801077507436, 0.03100723959505558, 0
-0.00038237308035604656, -0.0003450091171544045, 0.031013406813144684, 0
-0.0003886898048222065, -0.0003608090046327561, 0.03141315281391144, 0
-0.00038372096605598927, -9.797741222428158e-05, 0.03145664185285568, 0
-0.00037420770968310535, -8.095193334156647e-05, 0.03129475936293602, 0
-0.0008198925643227994, -0.0005069773178547621, 0.031311847269535065, 0
-0.0007450730190612376, -0.0006516464054584503, 0.031334854662418365, 0
-0.0007663125870749354, -0.00046012052916921675, 0.030787063762545586, 0
-0.0008123738225549459, -0.0005013867048546672, 0.030753904953598976, 0
-0.00040763092692941427, -0.0004501455114223063, 0.030844097957015038, 0
-0.00038568329182453454, -0.0007278713164851069, 0.030813761055469513, 0
-0.0003721941902767867, -0.0007590901805087924, 0.03088000789284706, 0
-0.0001717957347864285, -0.00045806332491338253, 0.030878843739628792, 0
-0.00015857035759836435, -0.0003480081504676491, 0.031664203852415085, 0
-0.0001289840874960646, -0.0010797260329127312, 0.031740739941596985, 0
-0.0005025670980103314, -0.0004647452151402831, 0.03152511268854141, 0
-0.00035971938632428646, -0.00032466588891111314, 0.03157498314976692, 0
-0.0005062332493253052, -0.00016317660629283637, 0.03162572532892227, 0
-0.0001854442962212488, -0.0007931151776574552, 0.03182075917720795, 0
-0.00034458792652003467, -0.00011409694707253948, 0.031884267926216125, 0
-0.0003139781183563173, -0.00027189089450985193, 0.031172852963209152, 0
-0.00032661182922311127, 7.906557584647089e-05, 0.031160220503807068, 0
-0.00030538320424966514, 0.00011236051068408415, 0.03148344159126282, 0
-0.0008383584208786488, -0.0003158532199449837, 0.03151484578847885, 0
-0.0006828576442785561, -0.0014211224624887109, 0.032117389142513275, 0
-0.0005170358926989138, -0.0006323321722447872, 0.03221840783953667, 0
-0.0005275631556287408, -0.0022440976463258266, 0.032180506736040115, 0
-0.0008672600379213691, -0.0009643710218369961, 0.03227119892835617, 0
-0.00044196221278980374, -0.001293183071538806, 0.031438615173101425, 0
-0.00042151191155426204, -0.001474616234190762, 0.031406231224536896, 0
-0.0004131909226998687, -0.0015128417871892452, 0.031611744314432144, 0
-0.0004051671421620995, -0.0013914006995037198, 0.03160960599780083, 0
-0.00022481840278487653, -0.0020824114326387644, 0.03160175308585167, 0
-0.00021094715339131653, -0.0016087227268144488, 0.032199155539274216, 0
-0.00038419515476562083, -0.0016312627121806145, 0.032271046191453934, 0
-0.00017684548220131546, -0.00167532404884696, 0.03343937173485756, 0
-3.8026355468900874e-05, -0.0014378274790942669, 0.033630307763814926, 0
-0.00038218157715164125, -0.0016298991395160556, 0.03313520923256874, 0
-0.0003764942812267691, -0.0012752562761306763, 0.03325444087386131, 0
-0.000355998839950189, -0.0012935401173308492, 0.031235815957188606, 0
0.0007171849720180035, -0.0022922817151993513, 0.031125973910093307, 0
0.0006799099501222372, -0.0024699782952666283, 0.0302495826035738, 0
0.0006517536821775138, -0.002205618191510439, 0.03006736747920513, 0
0.0006426365580409765, -0.0024302529636770487, 0.031045829877257347, 0
0.0005655752611346543, -0.002735663438215852, 0.030992692336440086, 0
0.0007360652671195567, -0.0029312351252883673, 0.03093382716178894, 0
0.0010560426162555814, -0.003131980774924159, 0.03049825131893158, 0
0.0009903863538056612, -0.0026462217792868614, 0.030414005741477013, 0
0.0009702634415589273, -0.0035228868946433067, 0.030171457678079605, 0
0.0007848673267289996, -0.0026155218947678804, 0.030082430690526962, 0
0.0006647004629485309, -0.002649456961080432, 0.031141096726059914, 0
0.0008509008912369609, -0.0030066892504692078, 0.031159840524196625, 0
0.0008422420360147953, -0.0026665914338082075, 0.03111531212925911, 0
0.0008224179036915302, -0.0023480968084186316, 0.031143542379140854, 0
0.0009839438134804368, -0.002347406232729554, 0.031109321862459183, 0
0.0010300680296495557, -0.0031607728451490402, 0.03113015741109848, 0
0.0008825388504192233, -0.0023398795165121555, 0.03257835656404495, 0
0.0013294595992192626, -0.002351154340431094, 0.032757826149463654, 0
0.0013864942593500018, -0.002687318017706275, 0.03293871507048607, 0
